route_id,service_id,trip_id,trip_headsign
88,weekday_service,TM29weekday3610,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3611,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3620,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3621,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3625,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3630,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3631,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3635,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3637,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3643,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3644,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3645,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3646,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3649,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3655,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3664,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3671,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3674,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3675,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3676,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3677,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3678,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3680,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3682,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3683,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3684,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3685,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3686,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3687,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3692,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3693,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3695,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3697,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3702,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3703,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3705,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3706,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3707,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3711,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3717,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3720,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3722,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3725,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3726,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3728,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3730,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3732,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3733,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3734,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3735,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3736,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3737,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3739,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3740,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3742,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3743,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3748,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3751,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3752,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3753,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3756,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3757,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3760,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3765,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3766,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3768,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3770,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3773,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3775,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3780,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3782,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3788,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3791,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3792,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3793,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3795,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3799,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3803,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3804,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3806,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3808,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3812,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3814,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3815,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3817,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3818,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3819,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3820,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekday3824,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21773,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21778,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21782,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21783,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21785,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21786,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21787,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21789,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21795,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21796,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21797,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21803,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21804,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21805,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21808,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21810,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21816,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21820,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21823,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21826,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21827,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21828,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21830,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21832,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21837,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21838,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21840,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21842,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21843,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21845,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21847,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21852,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21853,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21855,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21857,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21858,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21860,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21861,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21862,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21868,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21869,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21876,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21877,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21878,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21879,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21881,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21883,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21885,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21886,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21887,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21891,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21893,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21894,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21897,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21898,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21901,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21903,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21906,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21908,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21909,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21910,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21913,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend21914,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekend25051,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekdaysec3399,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekdaysec3502,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekdaysec3537,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekdaysec3587,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekdaysec3629,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekdaysec3639,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekdaysec3690,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekdaysec3694,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekdaysec3741,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekdaysec3755,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekdaysec3772,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekdaysec12089,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekdaysec12090,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekdaysec12091,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekdaysec12092,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekdaysec12999,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekendsec21802,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekendsec21880,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekendsec21902,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekendsec21911,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekdaysec3419,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekdaysec3673,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM29weekdaysec3822,Автостанция Изток - Метростанция Опълченска
88,holiday_service,TM29weekendsec21874,Автостанция Изток - Метростанция Опълченска
88,weekday_service,TM30weekday3395,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3398,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3402,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3403,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3405,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3412,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3413,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3422,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3423,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3428,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3429,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3433,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3434,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3436,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3439,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3440,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3443,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3450,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3451,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3455,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3457,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3459,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3461,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3467,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3470,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3473,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3474,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3475,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3479,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3480,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3485,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3487,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3489,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3492,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3494,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3496,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3506,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3507,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3509,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3513,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3514,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3515,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3517,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3521,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3522,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3527,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3528,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3530,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3535,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3536,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3543,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3546,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3548,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3553,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3558,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3561,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3567,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3569,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3571,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3572,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3577,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3579,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3582,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3583,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3584,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3588,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3590,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3591,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3597,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3598,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3600,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3605,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3608,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3612,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3615,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3616,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3617,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3618,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3619,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3623,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3626,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3627,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3632,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3633,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3636,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3638,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3640,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3641,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3642,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3647,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3648,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3650,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3651,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3652,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3653,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3654,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3656,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3657,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3658,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3659,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3660,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3661,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3663,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3665,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3667,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3668,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3669,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3672,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3679,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3688,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3689,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3696,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3698,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3700,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3701,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3704,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3708,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3709,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3710,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3712,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3713,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3714,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3715,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3716,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3718,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3719,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3723,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3724,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3727,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3729,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3738,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3744,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3745,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3746,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3750,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3754,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3758,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3759,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3761,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3762,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3763,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3764,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3767,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3769,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3774,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3776,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3777,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3778,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3779,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3783,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3786,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3787,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3794,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3796,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3798,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3800,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3801,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3802,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3805,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3810,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3811,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3813,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3816,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3821,Метростанция Опълченска - Автостанция Изток
88,weekday_service,TM30weekday3823,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21771,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21772,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21774,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21775,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21776,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21777,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21780,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21781,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21784,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21788,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21790,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21791,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21792,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21793,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21794,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21798,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21799,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21800,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21801,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21807,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21811,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21812,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21813,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21814,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21815,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21817,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21818,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21819,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21821,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21822,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21824,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21825,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21829,Метростанция Опълченска - Автостанция Изток
88,holiday_service,TM30weekend21833,Метростанция Опълченска - Автостанция Изток
