stop_id, stop_code, stop_name, stop_lat, stop_lon
2778,2778,Аджибадем Сити Клиник,42.6646556531,23.32594014
0831,0831,Кв. Горубляне,42.6279781251,23.4075204743
1026,1026,Махала Иваняне - По Желание,42.7164283146,23.1789440436
1850,1850,Ул. Бъдеще - По Желание,42.8111218385,23.3510233082
2272,2272,90-то Соу,42.7267718704,23.2527706073
1170,1170,Кв. Суходол,42.6964078863,23.2303752804
2027,2027,Ул. Ливадите - По Желание,42.8167414933,23.3739457767
6564,6564,Бул. България,42.6657536474,23.2867313146
0998,0998,Лагера,42.5118278222,23.3650179614
0577,0577,Бул. Христофор Колумб,42.6646279781,23.3898891688
2678,2678,Бл. 245 Ж.к. Младост 2,42.6464181025,23.3680556762
2509,2509,Хотел Макси,42.6429527999,23.3366210567
2537,2537,Ул. Стара Планина,42.7871904121,23.5202927723
1681,1681,Ул. Прилеп,42.6968902928,23.2179776183
2105,2105,Ул. Охрид,42.7087494134,23.3131713168
2244,2244,Ул. Цар Борис Ііі,42.6541822309,23.46472763
0125,0125,Бл. 1 Ж.к. Горубляне,42.6350192792,23.4042320213
1423,1423,Първа Градска Болница,42.6895447751,23.3233335079
1704,1704,Магазин Витоша,42.7121577599,23.2471884737
2013,2013,Вту Т. Каблешков,42.6793871094,23.3787170626
1156,1156,Ул. Гюешево,42.6925265834,23.2959384788
0842,0842,Кв. Изгрев - По Желание,42.7146180936,23.1717061689
0913,0913,Кв. Христо Ботев,42.6893816603,23.3827385219
1295,1295,Пл. Руски Паметник,42.6927603456,23.3099766234
1890,1890,Ул. Ген. Ас. Николов,42.7207982182,23.2652618735
2203,2203,Ул. Теменуга,42.8268788063,23.3534282761
2231,2231,Ул. Хан Кубрат,42.7264321527,23.2899349044
2569,2569,Бл. 13 Ж.к. Западен Парк,42.701756849,23.2817277793
2765,2765,Кв. Република,42.7372786284,23.2431964199
2771,2771,Ул. Герена,42.7446011974,23.605647384
2797,2797,Летищен Център София,42.6825856514,23.401379106
0112,0112,Бетонов Възел Казичене,42.6650742932,23.4528256649
0859,0859,Кв. Кумарица - По Желание,42.7999404823,23.3409884508
2100,2100,Ул. Острово,42.704274412,23.3524751232
1165,1165,10-ти Дкц,42.7012648672,23.2920019289
0631,0631,Ж.к. Красна Поляна,42.6911411051,23.2788592896
0646,0646,Ж.к. Левски Г,42.7121113437,23.3880603925
1543,1543,Село Кубратово,42.7730638558,23.362788619
2141,2141,Ул. Промишлена,42.6897129822,23.2487052228
2145,2145,Ул. Проф. Вайганд,42.6964751599,23.2804847686
206,206,Централна Гара,42.7101650654,23.3222296541
0099,0099,Банята Кв. Гниляне,42.8005876724,23.379944961
0807,0807,Кв. Бояна,42.6494087504,23.2644858433
1727,1727,Театър София,42.6962274536,23.3459456164
1210,1210,Моста На Банишка Река - По Желание,42.6190524561,23.35828812
1754,1754,Ул. Витиня,42.7087586598,23.3691788388
2565,2565,Северна Промишлена Зона,42.7383899399,23.2583453472
2591,2591,Ул. Инж. Георги Белов,42.6364653837,23.3999613146
1063,1063,Метростанция Сливница,42.7255175479,23.2610412023
0113,0113,Бетонов Възел - По Желание,42.7538827277,23.2755936153
0185,0185,Бл. 301 Ж.к. Люлин-3,42.7233208739,23.2481316187
0225,0225,Бл. 501 Ж.к. Дружба-2,42.6439741066,23.4122699162
6166,6166,Село Чепинци,42.7584227223,23.4261790701
1271,1271,Пл. Възраждане,42.6981450956,23.3151658976
1645,1645,Промишлена Зона - По Желание,42.7188284957,23.4427700344
1665,1665,Ул. Цар Иван Шишман,42.5795634327,23.4182003545
1546,1546,Село Локорско,42.794487831,23.4478763502
2093,2093,Ул. Орион,42.7170883121,23.2795121308
1073,1073,Младежки Театър,42.6980770304,23.3259103128
2044,2044,Ул. Маломир,42.6550795884,23.265542744
0454,0454,Гара Иваняне,42.7170240059,23.1703914957
1448,1448,Резиденция Бояна - По Желание,42.6488354644,23.269590403
2630,2630,Мировско Шосе - По Желание,42.7833972553,23.3096289604
1801,1801,Ул. Иван Андонов,42.6573293012,23.3101721834
1943,1943,Ул. Стара Планина,42.7116873009,23.1445051595
2019,2019,Ул. Латинка,42.5815805148,23.4217578272
1432,1432,Ул. Родина - По Желание,42.7082802559,23.1305040786
1574,1574,Семинарията,42.6766383043,23.3335553774
0142,0142,Бл. 155 Ж.к. Дружба-1,42.6580432295,23.3974223528
0359,0359,Надлез Надежда,42.7141701592,23.3077931057
0351,0351,Метростанция Овча Купел,42.6831151456,23.2705348424
0636,0636,Ж.к. Красно Село,42.6791005082,23.2856129447
0192,0192,Бл. 32 Ж.к. Овча Купел-2,42.6892756425,23.2453409978
1936,1936,Ул. Дойран,42.6783501544,23.2907048655
0994,0994,Къмпинг Черния Кос - По Желание,42.6493579125,23.2138320588
1200,1200,Ул. Връх Манчо,42.7216947176,23.2815931439
0046,0046,Ул. Пощенска,42.7217070626,23.341947914
1821,1821,Ул. Алеко Константинов,42.696351721,23.3492635649
2173,2173,Ул. Синчец,42.6063428773,23.4699918757
2783,2783,Ул. Могилата,42.6565356255,23.326878139
0049,0049,Авторемонтна База,42.6255560276,23.4468307554
2157,2157,Ул. Ресенска Поляна,42.7096091955,23.3453144334
2533,2533,По Желание - Шолц България,42.7538350679,23.4937628507
1650,1650,Начало С. Голяновци,42.8259884858,23.2423957117
2088,2088,Ул. Орехова Гора,42.6690108643,23.2979125868
0374,0374,Модна Къща Агресия,42.7267093582,23.313384941
0618,0618,Ж.к. Западен Парк,42.7016971708,23.2777575488
0444,0444,Умбал Св. Екатерина,42.6855772931,23.3120362884
0612,0612,Ж.к. Дружба-2,42.6397589196,23.4162876899
0899,0899,Кв. Симеоново,42.6123149255,23.3389286917
0260,0260,Ул. Зелен Бор - По Желание,42.6065748337,23.3470288977
1056,1056,Метростанция Люлин,42.7179896715,23.2562680569
1291,1291,Пл. Пирдоп,42.6991804409,23.3612175832
1198,1198,Умбал Св. Анна-ухо,42.660194585,23.3740887649
1998,1998,Ул. Княз Борис I,42.7047216747,23.3228384183
0530,0530,Детски Дом,42.6536725202,23.3443996988
0396,0396,Хотел Хилтън,42.6852027943,23.3212136383
2805,2805,Бул. Акад. Ив. Ев. Гешов,42.6793920394,23.3018980943
0886,0886,Кв. Орландовци,42.7176309783,23.338804893
0602,0602,Ж.к. Дианабад,42.6570707942,23.3362852833
1152,1152,Ск Цска,42.6747834295,23.3768323921
1560,1560,Кв. Челопечене,42.731678988,23.4762803252
0356,0356,Бул. Пенчо Славейков,42.6827502561,23.3144403247
1369,1369,По Желание,42.7613421658,23.2440253412
1032,1032,Мгу Св.ив.рилски,42.6611480407,23.3520067231
0563,0563,Махала Елата,42.5010223605,23.3722537024
2829,2829,Бул. Кн. Мария Луиза,42.7119770141,23.3184727377
2168,2168,Ул. Сан Стефано,42.6964937372,23.3399157652
0965,0965,Ул. Странджа,42.7099590093,23.1399505378
1136,1136,Ндк,42.688995461,23.3198054806
2659,2659,Метростанция Ломско Шосе,42.7411827331,23.2868322527
1166,1166,10-ти Дкц,42.7012153516,23.2925144429
0869,0869,Ул. Топлика - По Желание,42.6903148928,23.1192428162
1486,1486,Рудника - По Желание,42.7672760682,23.5432857001
2393,2393,Бл. 472 Ж.к. Младост-4,42.6271185795,23.3786204752
1919,1919,Метростанция Акад. А. Т.- Балан,42.6405425391,23.3721745129
2742,2742,Метростанция Ал. Малинов,42.6464204631,23.3769703868
1025,1025,Махала Иваняне - По Желание,42.7164194705,23.1784484013
2047,2047,Ул. Космонавт - По Желание,42.7128066645,23.1664118284
21,21,Искърско Шосе,42.6680552106,23.4023337025
2116,2116,Надлез Надежда,42.7140463819,23.308203172
2121,2121,Ул. Поп Богомил,42.703440171,23.3289846087
6636,6636,Ваклинови Кошари,42.5167747201,23.3471203139
0927,0927,Кино Одеон,42.6885945535,23.329630595
1870,1870,Ул. Витиня,42.7006385372,23.3739964984
2361,2361,Ул. Люляк,42.6775551044,23.4646217202
2816,2816,Ул. Ботевградско Шосе,42.7278565404,23.5573768174
6587,6587,Ул. Атанас Манчев,42.6495464349,23.3465892785
2408,2408,Хипермаркет Практикер,42.6416533936,23.4090785585
0676,0676,Община Връбница,42.7302202327,23.2869072941
2834,2834,Разклона За С. Герман,42.6211064416,23.4202983306
0174,0174,Бл. 25 Ж.к. Овча Купел-2,42.6888374858,23.2428592138
1248,1248,Парк Св.св.петър И Павел,42.6963437056,23.2960343697
1902,1902,Ул. Ген. Гурко,42.6897783637,23.3307901033
0641,0641,Ж.к. Красно Село,42.679431034,23.2838885666
1306,1306,Пл. Ручей,42.6765290069,23.2971568234
2313,2313,Хлебозавода,42.660343,23.320717
0466,0466,Гара Подуяне,42.6966506797,23.3559507327
1828,1828,Ул. Лазарополе,42.6636525799,23.2464177149
1898,1898,Ул. Ген. Никола Жеков,42.7336093401,23.3081482773
1604,1604,Нпмг Акад. Любомир Чакалов,42.668603978,23.3289524665
0955,0955,Община Нови Искър - По Желание,42.8028067994,23.3435908819
0216,0216,Бл. 43 Ж.к. Горубляне,42.6352768698,23.401026565
0963,0963,Кокалянско Ханче - По Желание,42.5818148266,23.4246487431
0840,0840,Кв. Иваняне,42.7062263122,23.1813151004
1218,1218,Оц Овча Купел,42.6886641576,23.2622986391
1966,1966,Кв. Киноцентър,42.6493223783,23.2943045731
0182,0182,Бл. 3 Ж.к. Дружба-1,42.665741463,23.3914079624
0690,0690,Ж.к. Слатина,42.6803141748,23.3729854684
1929,1929,Ул. Димитър Пешев,42.6403065086,23.4129997222
0573,0573,Местност Елите,42.606879729,23.1763732708
1663,1663,Начало С. Желява,42.7381754294,23.6070914669
0270,0270,Бул. Акад. Ив. Гешов,42.678580293,23.3024991029
0791,0791,Кантона,42.487422204,23.3833972742
0942,0942,Читалище Просвета,42.6962708825,23.2267709988
1463,1463,Р-т Александрия,42.6851744769,23.4023154403
0047,0047,Автобаза Искър,42.6780371617,23.38979794
1313,1313,Пл. Сточна Гара,42.7043315038,23.3331572961
0445,0445,Ул. А. Константинов - По Желание,42.6975426137,23.1221925189
0786,0786,Ул. Асен Йорданов,42.6524677612,23.3158854346
1547,1547,Село Мало Бучино,42.6820281365,23.160273433
1733,1733,Телевизионна Кула,42.6778345045,23.3424500606
2535,2535,Ул. Липа,42.7799755823,23.5182062322
6620,6620,Махала Лъката,42.5198872252,23.3544745754
0940,0940,Кметство Казичене,42.6597349098,23.4648022912
1413,1413,Пречиствателна Станция - По Желание,42.6137630156,23.3636919271
1706,1706,Пазара Овча Купел,42.6842727553,23.2412099994
2115,2115,Надлез Надежда,42.7137431772,23.3058254477
1737,1737,Пгд Елисавета Вазова,42.6809246676,23.307326847
0880,0880,Кв. Овча Купел,42.671442247466,23.272177728186
2094,2094,Ул. Орфей,42.7608948457,23.4228643613
0031,0031,36-то Соу,42.6743089568,23.2872074272
0249,0249,Бл. 7 Ж.к. Хр. Смирненски,42.6836260963,23.3762219726
0688,0688,Ж.к. Слатина,42.6813349391,23.3723647405
0022,0022,Онкологичен Диспансер,42.6548841728,23.3701774265
0097,0097,Нц По Рехабилитация,42.676934979,23.268028658
1266,1266,Пл. Биримирци,42.7379824722,23.3433333444
1351,1351,Ул. Брезите,42.645613574,23.273429647
2262,2262,Ул. Юрий Гагарин,42.73277806,23.5538463836
2441,2441,Кантона,42.7085981374,23.4326369243
2806,2806,Естакада Ж.к. Младост 2,42.6498018752,23.3671011614
0881,0881,Кв. Овча Купел,42.6731261778,23.2705316566
1878,1878,Ул. Вихрен,42.6647414219,23.2749352731
1657,1657,Края С. Доброславци,42.8276031742,23.2847919792
6619,6619,Природен Парк Витоша,42.5075755941,23.3320114159
314,314,Красно Село,42.6787802443,23.2840665969
1846,1846,Ул. Боян Магесник,42.6941013852,23.366295045
6616,6616,Ж.к. Младост-1,42.6506272048,23.3676885385
0168,0168,Бл. 222 Ж.к. Младост-2,42.6451756958,23.3753126603
0481,0481,Ул. Синчец,42.7817872074,23.3836999829
0997,0997,Къмпинга - По Желание,42.7187926187,23.1756597438
6178,6178,Ул. Кап. Д. Списаревски,42.672803291,23.3880891064
1800,1800,Ул. Иван Андонов,42.6571557346,23.3109611088
0288,0288,Бул. Братя Бъкстон,42.6747510472,23.2790157735
1133,1133,Начало С. Плана,42.4797122052,23.3986256951
2357,2357,Ул. Проф. Ал. Станишев,42.7239134976,23.2591833437
1730,1730,Телевизионна Кула,42.67718757,23.3411412631
1984,1984,Ул. Кап. Д. Списаревски,42.6674044725,23.3855844206
1839,1839,Ул. Бялата Чешма,42.6458691519,23.2450674133
0159,0159,Бл. 206 Ж.к. Дружба-2,42.6550831635,23.3995760495
2409,2409,Хипермаркет Практикер,42.6411727552,23.4098766729
2745,2745,Складова База Чепинско Шосе,42.7314002749,23.3862665411
6436,6436,Пл. Княз Александър І,42.6964817642,23.3262294455
0543,0543,Ритекс Ад,42.6653162825,23.4621123581
0492,0492,Републикански Невродиспансер,42.6669723826,23.36519964
2151,2151,Ул. Равнец - По Желание,42.7895468675,23.3299503856
2246,2246,Ул. Бор - По Желание,42.7062803853,23.1529407211
2760,2760,Местност Ярема,42.4998178805,23.3331629566
1324,1324,Хотел Хемус,42.6784724098,23.3212042003
0614,0614,Лту,42.6538412619,23.3597638807
1342,1342,Пк Диана,42.6662447984,23.3422450454
0138,0138,Бл. 135 Ж.к. Люлин-10,42.7151102649,23.2764430084
1692,1692,Унсс,42.6518492463,23.3487286836
2275,2275,153-та Гимназия,42.7357965304,23.3103940888
1474,1474,Ресторант Златната Рибка - По Желание,42.5611161602,23.4517398592
2388,2388,Бл. 442 Ж.к. Младост-4,42.6306019626,23.3790341426
2709,2709,Кв. Горна Баня,42.6759774156,23.2281175693
2780,2780,Метростанция Витоша,42.6575357789,23.3162933053
0122,0122,Бл. 1 Ж.к. Горубляне,42.6352420115,23.4040736616
0896,0896,Кв. Република,42.7368496146,23.2428066339
1440,1440,Махала Япаджа,42.7099224213,23.4315255453
2248,2248,Ул. Цар Симеон,42.7052783742,23.2978046937
1761,1761,Тпк Хемус,42.7344998617,23.3283255848
2367,2367,Читалище Отец Паисий,42.6926827086,23.3599560479
1511,1511,Село Балша,42.8544984623,23.2643940576
2626,2626,Околовръстен Път,42.6233175431,23.4213836534
0201,0201,Бл. 351б Ж.к. Младост-3,42.6378047157,23.38525564
0789,0789,Кантона - По Желание,42.7217776543,23.1905818401
0229,0229,Бл. 519 Ж.к. Овча Купел-1,42.6896579946,23.2598517891
1359,1359,Кариерни Материали Ад,42.7522835751,23.4204639486
1618,1618,Стадиона Банкя,42.7116303624,23.1582576862
1002,1002,Летище Доброславци,42.8132303789,23.2793139328
1079,1079,Моста На Лесновска Река,42.7072630433,23.4986665712
1613,1613,Стадион Г. Аспарухов,42.7067825557,23.3620998623
0158,0158,Бл. 206 Ж.к. Младост-2,42.6422535248,23.368398518
1029,1029,Ул. Лесковец,42.6230317386,23.1910579496
1178,1178,Околовръстен Път,42.6594661549,23.2649045705
1445,1445,Разклона За Магистрала Хемус,42.7334270005,23.6053762491
1638,1638,Края С. Бистрица - По Желание,42.5789591396,23.3596472232
1488,1488,Бл. 405 Ж.к. Дружба-2,42.6423565878,23.4072142567
0844,0844,Кв. Изгрев,42.7153871595,23.1725785437
1040,1040,Промишлена Зона - По Желание,42.6093817927,23.3421294466
1204,1204,Опитна Станция,42.7448349538,23.3996264243
2759,2759,Параклис Св. Вмчк Мина,42.5048458962,23.332522579
0333,0333,Бул. Ломско Шосе,42.7360548774,23.2939669312
0434,0434,В.з. Суходол,42.7010183941,23.2007596774
0669,0669,Ж.к. Младост-4,42.6257671829,23.3843655143
0236,0236,Метростанция Дружба,42.6608266428,23.3940490604
1067,1067,Мината - По Желание,42.5954845304,23.3642868649
1596,1596,Ул. Тинтява,42.7001359006,23.1497819689
2610,2610,Бул. Д-р Петър Дертлиев,42.7102197217,23.2456891654
0597,0597,Ж.к. Гео Милев,42.6767198464,23.3696737719
2687,2687,Околовръстен Път,42.7574128604,23.269393068
2715,2715,Кошарите,42.6607861565,23.2097549752
0327,0327,Бул. К. Величков,42.7005253129,23.2968418765
2294,2294,Фохар Ад,42.6424896119,23.2858982263
2327,2327,Хотел Плиска,42.6755579727,23.3588933149
0590,0590,Ж.к. Бъкстон,42.6753132446,23.2790500126
0057,0057,Автостанция Изток,42.7039145208,23.3869925667
0414,0414,Околовръстен Път,42.6242765287,23.3582026533
1499,1499,Начало С. Владая - По Желание,42.6345269735,23.1956493935
2595,2595,Ж.к. Гео Милев,42.6771064324,23.3706048343
0338,0338,Бул. Мадрид,42.6962860765,23.3517504162
0944,0944,Община Младост,42.641513163,23.3813393478
1395,1395,Българска Телеграфна Агенция,42.68594591,23.3442609499
1245,1245,Параклис Св.ив.рилски,42.6617654207,23.2737066376
0028,0028,28-ми Дкц,42.6654402002,23.4073766474
0419,0419,Вма,42.6848312613,23.3029475496
1961,1961,Ул. Индира Ганди,42.7095885748,23.2599649745
1699,1699,Су Св.климент Охридски,42.6949028694,23.3349381585
0634,0634,Ж.к. Красна Поляна,42.6906872037,23.2783959778
0301,0301,Бул. Витоша,42.683736813,23.3147435706
0914,0914,Кв. Кръстова Вада,42.6495183343,23.315506076
0304,0304,Бул. Възкресение,42.6944819828,23.2930317642
2163,2163,Ж.к. Красна Поляна,42.6971211458,23.2772413018
2266,2266,Манастир Св. Никола,42.5545410761,23.4284368626
0392,0392,Бул. Цар Борис Ііі,42.6874188087,23.3011679665
1496,1496,Руско Посолство,42.6729330764,23.3474666652
2038,2038,Ул. Люботрън,42.6687190903,23.3193390163
2257,2257,Ул. Цветна Градина,42.6328028721,23.4090382677
2316,2316,Хлебозавода - По Желание,42.7179418367,23.1875411403
0242,0242,Бл. 620 Ж.к. Люлин-6,42.7086472814,23.2483516494
0986,0986,Края С. Житен,42.821542087,23.247925721
1475,1475,Бл. 6 Ж.к. Сухата Река,42.6998482929,23.3696095831
2332,2332,Централен Гробищен Парк,42.7113685833,23.3369542706
1510,1510,Селимица,42.620334162,23.1889351746
1623,1623,Стадиона Казичене,42.6648597218,23.4599896114
1312,1312,Пл. Сточна Гара,42.7059380054,23.3326764347
2761,2761,Параклис Св. Вмчк Мина,42.5046473862,23.3326456581
0394,0394,Бул. Цар Борис Ііі,42.6870680735,23.3008216621
1051,1051,Метростанция К. Величков,42.7014427793,23.2975439786
2411,2411,Ул. Пролет,42.630922661,23.1940162586
2453,2453,Рвд,42.6843537975,23.40852216
6652,6652,Гара Обеля,42.7387230772,23.2647970351
1844,1844,Ул. Боряна,42.6734212009,23.2530497634
0800,0800,Ж.к. Дървеница,42.6513828901,23.3577650832
0993,0993,Културен Дом,42.7609779692,23.5627154588
2125,2125,Ж.к. Левски-в,42.7098284541,23.3778653598
0390,0390,Бул. Цар Борис Ііі,42.6656226803,23.2590965824
1090,1090,Моста За Резиденция Врана,42.6364860242,23.4210727946
1258,1258,Площад На Авиацията,42.6696602435,23.3685151403
2692,2692,Ул. Стоян Михайловски,42.6730595435,23.3368838807
1992,1992,Ул. Китката - По Желание,42.6874905281,23.1190410781
2189,2189,Ул. Стоил Войвода,42.6888884608,23.3627831798
0079,0079,Ап Земляне,42.6831274041,23.2778269066
0163,0163,Бл. 207 Ж.к. Обеля-2,42.7460911612,23.2702945635
6623,6623,Ул. Княжевска,42.67010617,23.2422059197
2055,2055,Ул. Народно Хоро,42.6803066482,23.2690521648
2069,2069,Ул. Обиколна,42.6487456365,23.4045039853
0010,0010,14-ти Дкц,42.6797183968,23.3113631515
2103,2103,Ул. Планинец,42.6627061096,23.2536499205
0334,0334,Бул. Ломско Шосе,42.735969932,23.2940366256
1760,1760,115-ти Пощенски Клон,42.6317649596,23.3803137381
1833,1833,Ул. Баевица - По Желание,42.6489746738,23.2562462877
1793,1793,Ул. 2,42.7428892485,23.2730101852
2297,2297,Старата Фурна,42.8431447885,23.322123578
6216,6216,Община Връбница,42.730942574,23.2866988639
2774,2774,Бл. 350 Ж.к. Люлин-3,42.7257583273,23.2437932552
0555,0555,Държавна Печатница,42.65686731,23.3851985807
0103,0103,Баража Яз. Пасарел - По Желание,42.5496457992,23.4712910079
1736,1736,Пг По Дизайн Елисавета Вазова,42.6805668449,23.3068193614
1449,1449,Разклона За Ап Дружба,42.6496388898,23.413713695
1304,1304,Пл. Ручей,42.6769729189,23.2976386119
1467,1467,Резиденция Врана,42.6349326141,23.4361410931
2142,2142,Ул. Просвета,42.7250574787,23.3176618609
2312,2312,Хладилен Завод,42.708497549,23.3322719241
2427,2427,Автостанция Изток,42.7042528819,23.3864818152
6695,6695,Гробищен Парк Драгалевци - Временна,42.6342297317,23.3103262344
2300,2300,Ханчето - По Желание,42.6267902211,23.3586092952
0317,0317,Бул. Д-р Г. М. Димитров,42.660341854,23.3473542712
0505,0505,Гребна База,42.5979687683,23.4062524782
0918,0918,Местност Манилов Дол,42.6988497993,23.1954277155
1243,1243,Кв. Панчарево,42.5963334458,23.4132635004
2799,2799,Манастир Св. Апостоли Петър И Павел,42.627310699,23.5126418678
2546,2546,Бистришки Тераси - По Желание,42.5982300993,23.3682414997
2640,2640,Бл. 8 Ж.к. Кремиковци,42.7814722031,23.5063135802
0373,0373,Бул. Христофор Колумб,42.6608857619,23.3914399797
0645,0645,Ж.к. Лагера,42.684925183,23.2964340782
0759,0759,Умбалсм Пирогов,42.6899068801,23.3061454136
0468,0468,Гара Подуяне,42.6960595643,23.3547678213
0779,0779,В.з. Симеоново-драгалевци,42.6225633874,23.3222879396
6614,6614,Ул. Презвитер Козма,42.6751493321,23.3222703092
2216,2216,Ул. Тодорини Кукли,42.7024045029,23.3609270568
2685,2685,Ботаническа Градина,42.646533133,23.300046663
1875,1875,Ул. Вихрен,42.6653098128,23.2753058454
1037,1037,Стадиона Герман,42.6178636628,23.417788932
1035,1035,Умбал Александровска,42.6858642612,23.3063075025
2079,2079,Ул. Опълченска,42.7125717571,23.3162713308
1778,1778,Кв. Триъгълника,42.7197265554,23.3091842883
2752,2752,Метростанция Акад. А. Т.- Балан,42.6403828757,23.3727976342
0929,0929,Читалище Д-р П. Берон,42.6762455526,23.3087644604
0433,0433,В.з. Суходол,42.7009384053,23.200415168
2011,2011,Ул. Костенски Водопад,42.6670942151,23.3004213807
2571,2571,Бл. 38 Ж.к. Западен Парк,42.7035787465,23.2833884407
0782,0782,В.з. Симеоново-драгалевци,42.6229435999,23.3216305312
1129,1129,Начало С. Кътина,42.8415590446,23.3234038143
2634,2634,Ул. Радивоя,42.7819613375,23.4983210483
211,211,Джеймс Баучер,42.6722434285,23.3212779658
1712,1712,Магазин Витоша,42.7122137001,23.2474254041
0203,0203,Бл. 39 Ж.к. Горубляне,42.6343046717,23.3989579822
0213,0213,Бл. 427 Ж.к. Младост-4,42.6332948116,23.3766932978
0617,0617,Лту,42.653137873,23.3596838582
2259,2259,Ул. Черковна,42.6936160709,23.3510686078
2267,2267,Манастир Св. Никола - По Желание,42.5546034024,23.4282701474
1614,1614,Стадион Г. Аспарухов,42.7032035032,23.3642393664
1823,1823,Ул. Александър Жендов,42.6809954912,23.3567782636
2519,2519,Ул. Просвета,42.7245051328,23.3162565243
6240,6240,Метростанция Обеля,42.742295359,23.2777682543
2042,2042,Ул. Макгахан,42.7064987109,23.3501786588
2127,2127,Ул. Поп Груйо,42.7071406878,23.3792208862
6591,6591,Румънско Посолство,42.6850648094,23.3512484757
2627,2627,Гробищен Парк Кремиковци - По Желание,42.7803048721,23.5121614303
0493,0493,Институт По Ортопедия,42.6718588845,23.2430485983
1252,1252,Западен Парк,42.7162158405,23.2851152826
310,310,Ндк 2,42.6889572198,23.3181509383
0566,0566,Балканкар Ад,42.6861436443,23.2748112237
0928,0928,Читалище Д-р П. Берон,42.6761571726,23.30903078
1389,1389,Ул. Венера,42.6943671806,23.148040649
1989,1989,Ул. Кирил Христов,42.7693737306,23.3593654836
0503,0503,Центъра Банкя,42.7071918138,23.1477283562
0562,0562,Махала Елата,42.5012345328,23.3721902784
1241,1241,Пл. Васил Левски,42.6981300557,23.3349770891
0773,0773,Ул. Калояново,42.6701592424,23.2571413325
0041,0041,66-то Соу,42.6724232954,23.2617527872
0684,0684,Ж.к. Овча Купел-2,42.6830207295,23.2436713983
6653,6653,Гара Обеля,42.738783748,23.2645609086
3,3,Западен Парк,42.7112133209,23.2703919908
2363,2363,Пл. Витоша,42.7560193989,23.429954971
0532,0532,Детски Дом Киноцентър,42.642541856,23.2891641916
1146,1146,Гробищен Парк Малашевци,42.7203056112,23.3627820213
1199,1199,Ул. Връх Манчо,42.7215103578,23.2803629138
1462,1462,Р-т Александрия,42.6859516745,23.4020427577
0385,0385,Бул. Христо Ботев,42.705021683,23.3186491974
2154,2154,Ул. Резбарска,42.7102540502,23.3552356428
1872,1872,Ул. Витиня,42.7005069374,23.3721711493
0220,0220,Бл. 437 Ж.к. Младост-4,42.6308780903,23.3749748625
1766,1766,Ул. Тракийска Могила,42.7835449804,23.3945370193
0526,0526,Ул. Лагадина,42.6306251797,23.3143843249
6407,6407,Метростанция Опълченска,42.700116794,23.30951777
0533,0533,Детски Ясли,42.6479353057,23.3415500723
1211,1211,Моста На Банишка Река - По Желание,42.6184300656,23.3581350264
0625,0625,Ж.к. Иван Вазов,42.6767359449,23.304783572
1840,1840,Ул. Бесарабия,42.7067553261,23.3738664396
2583,2583,Ул. Искърско Шосе,42.6627015808,23.4117037848
0088,0088,База Газстрой - По Желание,42.7312556709,23.5725720226
0188,0188,Бл. 302 Ж.к. Надежда-3,42.7324703943,23.2876364491
1253,1253,Западен Парк,42.7149864406,23.2840337
6238,6238,Хюндай България,42.7431578964,23.3187561046
0858,0858,Кв. Кумарица,42.8008951716,23.3403803338
1527,1527,Център Долни Лозен,42.6037497533,23.4939342535
1715,1715,Община Люлин,42.715069462,23.2504566185
6220,6220,Централна Гара,42.7107555425,23.3190826281
0204,0204,Бл. 39 Ж.к. Горубляне,42.6342297334,23.3992860576
0992,0992,Културен Дом,42.7610201305,23.5622759347
1006,1006,Летище София Терминал 1,42.6888667939,23.4030292037
6637,6637,Ваклинови Кошари,42.5169881742,23.3473099861
0307,0307,Бул. Възкресение,42.694464901,23.2920144525
0783,0783,Ул. Асен Йорданов,42.6534752786,23.3160159873
0943,0943,Читалище Просвета,42.6959968702,23.2276156444
1384,1384,Бул. Илиянци-подлеза,42.7218242397,23.3141306436
1489,1489,Румънско Посолство,42.6860768066,23.3512725707
2118,2118,Ул. Подуенска,42.7006111264,23.3514589944
0967,0967,Махала Коньовица,42.6954427409,23.2599369088
0175,0175,Бл. 25 Ж.к. Овча Купел-2,42.6886575891,23.2416094778
2226,2226,Ул. Хайдут Сидер,42.7089159484,23.2868318586
2566,2566,Ул. Андрей Германов,42.7378715955,23.261648775
0792,0792,Кантона,42.4871864987,23.3835399162
1723,1723,Пгвад,42.7280130433,23.3238110715
2009,2009,Ул. Костенски Водопад,42.6656802179,23.3020004896
2067,2067,Метростанция Овча Купел,42.6823251502,23.2706920479
1755,1755,Община Кремиковци,42.7362342401,23.4865253285
2234,2234,Ул. Хемус,42.683528555,23.3541423898
212,212,Витоша,42.6593042579,23.3164587798
1792,1792,Ул. 2,42.7429710132,23.272973079
2384,2384,Яз. Мало Бучино,42.6970486163,23.191254729
2593,2593,Хермес Парк,42.6600138958,23.380843481
1050,1050,Метростанция К. Величков,42.7017865148,23.2977191463
0876,0876,Кв. Овча Купел,42.6720867191,23.2732242765
2060,2060,Ул. Н. Коперник,42.6793030082,23.3607801911
2317,2317,Хлебозавода - По Желание,42.7180725581,23.1881867934
1121,1121,Начало С.долни Лозен,42.6079689653,23.4975166499
1378,1378,По Желание,42.7115242641,23.1919338867
2181,2181,Ул. Ст. Доспевски,42.7069793172,23.3827114862
1544,1544,Село Кубратово,42.773524266,23.3629501589
